id,title,company,location,region,description,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,created,redirect_url,query,collected_at
5821004810,Senior Business Intelligence Analyst / Data Manager,IT Talent Solutions,"Ashland, Milton Keynes",South East England,"Salary: £50,000 - 60,000 per year Requirements: We are in commutable distance to Milton Keynes; a driver is highly desirable. We have excellent written and spoken English. We have strong experience with BI and data analytics tools. We have excellent analytical skills with the ability to interpret complex data needs. We have advanced Excel skills, including formulas, pivot tables, and data manipulation. We can translate business requirements into BI solutions. We have a good understanding of dat…",50000.0,60000.0,0,,full_time,IT Jobs,2026-07-30T11:33:39Z,https://www.adzuna.co.uk/jobs/details/5821004810?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832917+00:00
5787461942,"Business Intelligence Engineer, Amazon Customer Service",Amazon EU SARL  - D67,"London, UK",London,"Amazon's Customer Service organization is seeking a Business Intelligence Engineer to join the Data Analytics Support Hub. Customer Service is the heart of Amazon. Our vision is to be Earth's most customer-centric company, and this team plays a central role in understanding why customers need to contact us and how we can prevent those contacts from happening in the first place. The Advanced Analytics team is evolving Quality and Escalations analytics from descriptive reporting (""what happened"")…",72613.17,72613.17,1,,full_time,Engineering Jobs,2026-07-04T02:57:18Z,https://www.adzuna.co.uk/jobs/details/5787461942?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832923+00:00
5788605431,"Business Intelligence Engineer, Amazon Customer Service",Amazon,"London, UK",London,"Description Amazon's Customer Service organization is seeking a Business Intelligence Engineer to join the Data Analytics Support Hub. Customer Service is the heart of Amazon. Our vision is to be Earth's most customer-centric company, and this team plays a central role in understanding why customers need to contact us and how we can prevent those contacts from happening in the first place. The Advanced Analytics team is evolving Quality and Escalations analytics from descriptive reporting (""wha…",75392.93,75392.93,1,,,IT Jobs,2026-07-05T01:39:58Z,https://www.adzuna.co.uk/jobs/details/5788605431?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832929+00:00
5794244776,"Data Analyst, Panels Performance & Business Intelligence",Kantar,UK,UK,"We go beyond the obvious, using intelligence, passion and creativity to inspire new thinking and shape the world we live in. To start a career that is out of the ordinary, please apply Job Details Why this job is important We’re known for our data. Help us turn it into insight that makes a real difference. At Kantar, you’ll join a team that sits at the heart of how data becomes decisions. As a Data Analyst in our Panels Performance & Business Intelligence team, you’ll strengthen the analytical …",40949.32,40949.32,1,permanent,full_time,IT Jobs,2026-07-09T16:25:34Z,https://www.adzuna.co.uk/jobs/details/5794244776?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832935+00:00
5804865336,Business Intelligence Analyst 12 Month FTC,TrinityBridge,"Chester, Cheshire",North West England,"Description TrinityBridge is scaling its insight and reporting capabilities to support the next phase of growth. With strong senior sponsorship and an open approach to change, we’re building data-driven tools and processes that enhance decision-making across the business. This 12-month Business Intelligence Analyst role offers the chance to work closely with experienced professionals and contribute to insights that shape executive-level thinking. This role offers direct exposure to Executive Co…",50196.9,50196.9,1,contract,,Accounting & Finance Jobs,2026-07-17T13:48:47Z,https://www.adzuna.co.uk/jobs/details/5804865336?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832940+00:00
5800055870,"Business Intelligence Engineer, Strategic Account Services",Amazon EU SARL ,"London, UK",London,"What is the Amazon Marketplace? Amazon is the largest marketplace on earth. Millions of customers shop in Amazon’s marketplaces globally. Every day, customers browse, purchase, and review products sold by third-party (3P) sellers right alongside products sold by Amazon. Since 2000, Amazon welcomes companies of all sizes to offer their products, helping them reach hundreds of millions of customers, build their brands, and grow their business. What is Amazon Strategic Account Services (SAS)? With…",50154.6,50154.6,1,,full_time,IT Jobs,2026-07-14T16:35:16Z,https://www.adzuna.co.uk/jobs/details/5800055870?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832946+00:00
5802000694,"Business Intelligence Engineer, Strategic Account Services",Amazon,"London, UK",London,"Description What is the Amazon Marketplace? Amazon is the largest marketplace on earth. Millions of customers shop in Amazon's marketplaces globally. Every day, customers browse, purchase, and review products sold by third-party (3P) sellers right alongside products sold by Amazon. Since 2000, Amazon welcomes companies of all sizes to offer their products, helping them reach hundreds of millions of customers, build their brands, and grow their business. What is Amazon Strategic Account Services…",54100.04,54100.04,1,,,IT Jobs,2026-07-16T01:57:23Z,https://www.adzuna.co.uk/jobs/details/5802000694?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832951+00:00
5812625608,Business Analyst - Security & Intelligence,Envitia,"Cheltenham, Gloucestershire",South West England,"hackajob is collaborating with Envitia to connect them with exceptional professionals for this role. Join the Growth Story at Envitia Envitia operates at the heart of the UK’s most sensitive and high-profile operations. Our approach is entirely mission-focused, enabling customers to see more, decide faster, and act with confidence across complex domains. We deliver situational awareness and information advantage across C5ISR, fusing cyber, geospatial, and kinetic data into an operational pictur…",47314.59,47314.59,1,,,IT Jobs,2026-07-23T20:46:37Z,https://www.adzuna.co.uk/jobs/land/ad/5812625608?se=WoXc46yN8RGGgO_n0rmdiQ&utm_medium=api&utm_source=68afd3e1&v=625B662D31E201C3624F04CC29FE044A7C1141B0,business intelligence,2026-08-01T13:28:32.832957+00:00
5819148711,Strategic Lead - Business Intelligence & Insight (Team Manager),Opus People Solutions,"Telford, Shropshire",West Midlands,"An exciting opportunity has arisen for an experienced Strategic Lead - Business Intelligence & Insight to lead a high-performing intelligence and analytics function within a large, complex public sector organisation. This senior leadership position is responsible for shaping and delivering the organisation's data, business intelligence, performance management, and insight strategy, enabling evidence-based decision-making and supporting transformation across multiple service areas and strategic …",61000.0,65000.0,0,permanent,full_time,IT Jobs,2026-07-29T02:41:38Z,https://www.adzuna.co.uk/jobs/details/5819148711?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832969+00:00
5821412557,"Enterprise Architect: Integration, Information and Business Intelligence Platforms",Rolls-Royce,UK,UK,"Job Description Enterprise Architect: Integration, Information and Business Intelligence Platforms Full Time Derby An exciting opportunity has become available to be an integral part of an evolving Enterprise Architecture practice that delivers the most efficient and effective combination of technology, data, applications, and processes to enable Rolls-Royce to execute its vision, values, and strategy. You will have an opportunity to utilise their skills in a role with global responsibility, wi…",71618.43,71618.43,1,,full_time,IT Jobs,2026-07-30T18:23:01Z,https://www.adzuna.co.uk/jobs/details/5821412557?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832975+00:00
5821414741,"Enterprise Architect: Integration, Information and Business Intelligence Platforms",Rolls-Royce,UK,UK,"Job Description Enterprise Architect: Integration, Information and Business Intelligence Platforms Full Time Derby An exciting opportunity has become available to be an integral part of an evolving Enterprise Architecture practice that delivers the most efficient and effective combination of technology, data, applications, and processes to enable Rolls-Royce to execute its vision, values, and strategy. You will have an opportunity to utilise their skills in a role with global responsibility, wi…",70803.09,70803.09,1,,full_time,IT Jobs,2026-07-30T18:26:57Z,https://www.adzuna.co.uk/jobs/land/ad/5821414741?se=WoXc46yN8RGGgO_n0rmdiQ&utm_medium=api&utm_source=68afd3e1&v=9587BE2F556CFFF597C322FE455EB85D3DDE89FC,business intelligence,2026-08-01T13:28:32.832980+00:00
5822590529,Strategic Lead - Business Intelligence & Insight (Team Manager),Opus People Solutions,"Telford, Shropshire",West Midlands,"An exciting opportunity has arisen for an experienced Strategic Lead - Business Intelligence & Insight to lead a high-performing intelligence and analytics function within a large, complex public sector organisation. This senior leadership position is responsible for shaping and delivering the organisation's data, business intelligence, performance management, and insight strategy, enabling evidence-based decision-making and supporting transformation across multiple service areas and strategic …",61000.0,65000.0,0,permanent,full_time,IT Jobs,2026-07-31T18:38:38Z,https://www.adzuna.co.uk/jobs/details/5822590529?utm_medium=api&utm_source=68afd3e1,business intelligence,2026-08-01T13:28:32.832986+00:00
